occid,obsseqnr,bjobcoder,bwhsID,bjobnm,bjobdes,bjobco,bjobcode,bjobcertain
0445575,853,AM,3,Consultant,Administratie en rapportage,energiebedrijf,3-93.10,Zeker / duidelijk
0471521,903,AM,2,consultant,adviseren instelingen gezondheidszorg onderzoek projectmanagement,eigen bedrijf,2-11.10,Zeker / duidelijk
0485643,926,AM,2,Consultant,Software implementeren,ICT,0-84.20,Zeker / duidelijk
0485643,926,AM,3,Consultant,Organisatie advies,Kinderopvang,2-11.10,Zeker / duidelijk
0523003,974,AM,3,Consultant,Advies en softwareontwikkeling,Consultancy / ICT,0-84.20,Zeker / duidelijk
0530317,991,AM,1,Consultant,ICT gerelateerd,IT organisatie,0-84.20,Zeker / duidelijk
0566107,1066,AM,1,Consultant,Consultancy,ICT Dienstverlener,2-11.10,Zeker / duidelijk
0602832,1136,AM,1,Consultant,Advies op gebied van milieu,diverse,2-11.10,Zeker / duidelijk
0854422,1590,AM,4,Consultant,Adviseren van verzekeraars en pensioenfondsen,Financiele dienstverlener,2-11.10,Zeker / duidelijk
0887152,1634,AM,2,Consultant,Veranderingsprojecten bij diverse klanten,Consultancy bedrijf,2-11.10,Zeker / duidelijk
0887152,1634,AM,3,Consultant,Diverseprojecten bij klanten,Marketing Consultancy,2-11.10,Zeker / duidelijk
0887152,1634,AM,4,Consultant,Diverseprojecten bij klanten,Consultancy bedrijf,2-11.10,Zeker / duidelijk
1063158,1765,AM,2,consultant,advies,retail consultant,2-11.10,Zeker / duidelijk
1241211,2095,AM,1,Consultant,Advisering ondernemingen,Consultancy firm,2-11.10,Zeker / duidelijk
1311020,2213,AM,4,Consultant,"Sociale advisering, fondsenwerving",Adviesbureau,2-11.10,Zeker / duidelijk
1311020,2213,AM,9,Consultant,"Fondsenwerven, subsidies",Eenmanszaak,3-39.40,Zeker / duidelijk
1311020,2213,AM,11,Consultant,"Fondsenwerving, subsidies",Eenmanszaak,3-39.40,Zeker / duidelijk
1453077,2489,AM,3,Consultant,werving & selectie/detachering hoger geschoolde technici,Werving- & selectie en detacheringsbureau voor hoger geschoolde technici,1-94.20,Zeker / duidelijk
1453666,2490,AM,1,consultant,consultancy,verkooporganisatie,2-11.10,Zeker / duidelijk
1446028,2476,AM,1,Consultant / Projectmanager,"Adviseren management, implementeren veranderingen",Commercieel bedrijf voor advies in ICT in de gezondheidszorg (TG Gezondheidszorg),2-11.10,Zeker / duidelijk
0604662,1142,AM,2,Consultant adviesbureau,Personeelsadvies,Consultancy,2-11.10,Zeker / duidelijk
1347483,2297,AM,6,Consultant Office Automation,Consultancy,Information Technology and Services industry,2-11.10,Zeker / duidelijk
1137031,1889,AM,1,consultatiebureau assistente,"wegen en meten van kindjes en afspraken maken, administrtieve takken",jeugdgezondheidszorg,0-62.10,Zeker / duidelijk
0520865,968,AM,1,contractmanager,"managementtaken, computerwerk, lezen, vergaderen, telefoneren",rijkswaterstaat,2-11.10,Zeker / duidelijk
1311020,2213,AM,7,Contractmanager,Opzetten structuur voor uitvoering nieuwe wet,Semi-overheid,2-11.10,Zeker / duidelijk
1112845,1834,AM,4,Controleleider binnen Accountantsdienst,Uitvoering en aansturing van onderzoeken bij banken,Bank,1-10.10,Zeker / duidelijk
0550042,1028,AM,1,controleur,inspectiewerk zaamheden,vwa,0-65.20,Zeker / duidelijk
0887443,1636,AM,2,Controleur,Onderzoek - Visuele Controle - Monsternames,Zuivel,0-65.20,onzeker duidelijke beschrijving
1022024,1682,AM,2,controleur speeltoestellen,controleren speelplaatsen op de fiets,speelvoorziening,0-22.50,onzeker onduidelijke beschrijving
0431706,827,AM,4,controller,controle verpakken laarzen,laarzenindustrie,,
0445575,853,AM,2,Controller,Financiele rapportage,Finaciele dienstverlening,3-31.20,Zeker / duidelijk
0522183,972,AM,1,controller,financieel managemenrt,bank,3-31.20,Zeker / duidelijk
0734460,1386,AM,1,Controller,Financieel administratief,zorg organisatie,3-31.20,Zeker / duidelijk
0875356,1618,AM,1,Controller,"Financieel verantwoordelijk voor grote bedragen, rapportage ervan",Retail / Fast moving consumer goods,3-31.20,Zeker / duidelijk
1076063,1789,AM,1,controller,economische analyses,ziekenhuis,3-31.20,Zeker / duidelijk
1184256,1986,AM,5,Controller,Financiële en administratieve organisatie,Woningcorporatie,3-31.20,Zeker / duidelijk
1272670,2156,AM,2,controller,vervaardigen jaarrekeningen,artsenorganisatie,3-31.20,Zeker / duidelijk
1316186,2227,AM,5,controller,verantwoordelijk voor finacieel economisch beleid,kennisorganisatie,3-31.20,Zeker / duidelijk
1316186,2227,AM,7,controller,ontwikkelen en uitvoeren van financieel beleid,Telecom,3-31.20,Zeker / duidelijk
1316186,2227,AM,8,controller,"beleid en uitvoering in financiën, personeel en logistiek",ontwikkelingsorganisatie,3-31.20,Zeker / duidelijk
1316186,2227,AM,9,controller,Opstellen en uitvoeren van financieel beleid,ICT,3-31.20,Zeker / duidelijk
1123832,1855,AM,5,Controller/uitvoerder,Repareren van fiberglass Containers,Produktiebedrijf van scheepscontainers,8-99.70,onzeker duidelijke beschrijving
0344447,678,AM,2,coordinator,coordineren en aansturen klein team,produktiebedrijf,3-00.10,Zeker / duidelijk
1324784,2243,AM,6,coördinator,regelen en publiciteit,vrijwilligersorganisatie,3-00.10,Zeker / duidelijk
0400455,760,AM,2,Coordinator Administratie,Leidingeven Bewonersadministratie,Opvang Asielzoekers,3-00.10,Zeker / duidelijk
1126115,1864,AM,2,coordinator bedrijfsmaatschappelijk werk,helpen oplossen van problemen in werksituatie en priveproblemen die invloed hebben op werksituatie,zware industrie,3-00.10,Zeker / duidelijk
0634305,1201,AM,1,Coordinator Bijzondere Collecties,,Wetenschappelijke Instelling,1-91.40,Zeker / duidelijk
0184222,364,AM,8,coordinator centrale sterilisatie afdeling,coordineren werkzaamheden 2 CSA's; toewerken naar één afdeling,ziekenhuis,3-00.10,Zeker / duidelijk
0161232,316,AM,1,Coördinator DIV,Beleid vormen op gebied van registratie en archivering; voortgang bewaken; registreren en archiveren,Overheid,3-00.10,Zeker / duidelijk
0232242,445,AM,2,Coordinator duale trajecten en projectleider inburgering,"coordinerren instroom allochtone medewerkers, ontwikkeling inburgeringsprogramma, coachen medewerkers","organisatie voor thuiszorg, verzorgingshuis- en verpleeghusizorg",3-00.10,Zeker / duidelijk
1136153,1887,AM,8,coordinator functiewaardering,"opzetten en invoeren fuwasysteem, waarderen functies, coachen lijn",ziekenhuis,3-00.10,Zeker / duidelijk
0633134,1194,AM,1,Coördinator op een VSO school cluster 1,docenten begeleiden en coachen. Dagelijkse gang van zaken regelen.,onderwijs instelling,1-39.20,Zeker / duidelijk
0242771,466,AM,7,coordinator opleidingen,"organiseren, evalueren en begeleiden",verzekringsopleidinge,2-11.10,Zeker / duidelijk
1368882,2344,AM,2,Coordinator Regionaal Ouderenwerk,coordineren en vormgeven van het voorzieningenaanbod voor ouderen,semi-overheidsinstelling,3-00.10,Zeker / duidelijk
1057081,1754,AM,1,coordinator restaurtatieve voorzieningen,leiding geven aan en lessen geven aan bedienend personeel,grote zorg instelling,3-00.10,Zeker / duidelijk
0326875,643,AM,2,Coordinator Servicedesk,Het coordinerenen /begeleiden van taken en diensten voor 0900-8844,Politie,2-11.10,Zeker / duidelijk
1171177,1951,AM,1,Coordinator Stagebureau,Administratief/klantcontact,Hogeschool,1-94.30,Zeker / duidelijk
0068446,157,AM,1,coördinator technisch personeel,telefonie internet tv domotica (glasvezel techniek),Woning coöperatie,3-00.10,Zeker / duidelijk
0802435,1490,AM,2,Coordinator thuisdialyse,Realiseren van thuisdialyse plaatsen in de regio,Ziekenhuis De Wezenlanden,3-00.10,Zeker / duidelijk
0150432,293,AM,3,coordinator thuiszorgwinkel,leiding geven,thuiszorg,2-11.10,Zeker / duidelijk
0276211,555,AM,3,Coordinator Transmurale zorg,regelen transmurale zorg,ziekenuis/thuiszorg,3-00.10,Zeker / duidelijk
0450661,861,AM,2,Coördinator TSO,Coördinator,Kinderdagverblijf,2-11.10,Zeker / duidelijk
1182011,1982,AM,1,coördinator TSO,regelen van de gehel TSO opvang,kinderopvang,3-00.10,Zeker / duidelijk
0615446,1157,AM,1,Coordinator Verhuur Binnendienst,"Rapportages maken, begeleiden, aansturen etc",Verhuur / Verkoop hoogwerkers,3-00.10,Zeker / duidelijk
1122464,1853,AM,3,coordinerend begeleider,meewerkend leidinggevende,instelling voor gehandicaptenzorg,2-11.10,Zeker / duidelijk
0632516,1191,AM,3,cordinerend docent,coordineren,overheid,3-00.10,Zeker / duidelijk
1367304,2338,AM,2,core analyst,"Core analyses, analyses voor olie en gas industrie",Geologisch laboratorium,0-14.90,Zeker / duidelijk
1332243,2262,AM,2,Corporate Account Manager,Verkoop en accountmanagement,Energie bedrijf,2-19.50,Zeker / duidelijk
0188412,371,AM,3,corrector,advertenties corrigeren,PZC,3-99.40,Zeker / duidelijk
0188412,371,AM,4,corrector,advertenties corrigeren,PZC,3-99.40,Zeker / duidelijk
0363334,709,AM,1,correspondente van een dagblad,journalistiek,dagblad,1-59.20,Zeker / duidelijk
0728531,1372,AM,1,correspondente van een weekkrant,"interviews met personen,verslagen van evenementenen andere gebeurtenissen,raadsvergaderingen, sportwedstrijdenetc. plus foto's maken.",wegener,1-59.20,Zeker / duidelijk
1330317,2255,AM,6,countermedewerker horecabedrijf,diversen,cafetaria/snackbar/restaurant,5-32.10,Zeker / duidelijk
0788363,1481,AM,3,Country support specialist,"administratieve taken, orders aannemen en verwerken, contacten met distributiekantoren in europa",Distributiecentrum europa voor computerleverancier,3-93.10,Zeker / duidelijk
0528456,988,AM,3,coupeuse,ontwerpen en naaien van bontjassen en bontmutsen,bontbedrijf van mijn vader,7-92.10,Zeker / duidelijk
0672673,1270,AM,1,Coupeuse,kleding verkopen en indien nodig veranderen proefmonsters maken,Winkel,7-95.10,Zeker / duidelijk
0672673,1270,AM,2,coupeuse,verstellen van kleding,Roepaan,7-95.10,Zeker / duidelijk
0672673,1270,AM,3,coupeuse,vermaken van kleding,winkel,7-95.10,Zeker / duidelijk
1048306,1740,AM,3,Coupeuse,Patronen tekenen Stof op leggen,Atelier,7-94.20,Zeker / duidelijk
1131028,1875,AM,1,Coupeuse,Kleding maken,kleding ateljee,7-91.30,Zeker / duidelijk
1263370,2138,AM,2,coupeuse,voering locken,Naaiatelier,7-95.10,Zeker / duidelijk
0256444,504,AM,1,courier,besturen van een auto,groothandel automaterialen,9-85.50,Zeker / duidelijk
0234726,448,AM,2,creatief medewerkster,kado artikelen maken,DT Bath Collection,1-62.90,onzeker duidelijke beschrijving
0685040,1299,AM,7,Creatief ontwerpster,ontwerpen en produceren van kado-artikelen,1mans bedrijf,1-62.90,onzeker duidelijke beschrijving
1116762,1843,AM,4,Creatief Therapeut,Geven van therapieen,Algemeen ziekhuis /PAAZ,1-92.30,Zeker / duidelijk
0450833,862,AM,4,creche leidster,leidster groep kinderen,creche,1-34.20,Zeker / duidelijk
1021468,1681,AM,2,Creditcontroller,onbetaalde rekeningen innen,Verffabriek,3-31.20,Zeker / duidelijk
0270227,538,AM,3,crediteuren beheer,facturen verwerken/betalen,transport,3-39.40,Zeker / duidelijk
1385304,2378,AM,2,crediteurenadministratie,administratief werk,woningcorporatie,3-93.10,Zeker / duidelijk
1154856,1920,AM,1,crematorium medewerker ( algemeen assistent),begeleiding/ondersteuning nabestaanden en processen,yarden,1-93.10,onzeker duidelijke beschrijving
0420184,802,AM,4,CS Manager,"managen, organiseren",energie bedrijf,2-11.10,Zeker / duidelijk
0462606,887,AM,1,cultuurtechnisch medewerker,Uitvoering en werkvoorbereiding openbaar groen,gemeente,6-27.40,Zeker / duidelijk
0358757,704,AM,7,Cursusleider,"Cursussen geven en ontwikkelen, practicum aan universiteit, aquisitie",Instituut verbonden aan de LU,1-31.90,Zeker / duidelijk
0728227,1371,AM,4,cursusleider,verzorgen cursussen poppen maken,eigen bedrijf,9-49.40,Zeker / duidelijk
1061131,1759,AM,12,Cursusleidster in creatieve vakken,Organiseren en geven van creatieve cursusssen aan volwassenen en kinderen,Eigen initiatief,1-93.30,Zeker / duidelijk
1084705,1809,AM,3,Customer Service International,"de uitvoering, ondersteuning en voortgangsbewaking van alle taken op commercieel, contactueel en administratief gebied, ten behoeve van de verkoop en",Fabrikant van medische apparatuur,3-91.20,Zeker / duidelijk
0638110,1206,AM,1,Customer Service Specialist,"Levertijden uitzoeken, orders boeken, klanten te woord staan, douanezaken afhandelen",wij maken afsluiters,3-91.20,Zeker / duidelijk
0888346,1641,AM,1,custumor relation afdeling ikea,kassa uitgifte goederen beheer kinderopvang,ikea,3-31.60,Zeker / duidelijk
1067118,1773,AM,1,CV en loodgieter,Las werkzaamheden,Centrale verwarming en loodgietersbedrijf,8-71.05,Zeker / duidelijk
0671331,1262,AM,1,cv monteur,cv.aansluitingen,loodgieters ect. bedrijf,0-35.50,Zeker / duidelijk
1285231,2186,AM,4,cv monteur,cv instalerer,metaal,0-35.50,Zeker / duidelijk
0281582,562,AM,2,cytologisch analist,"microscopisch beoordelen van cellen, medewerkers begeleiden",laboratorium voor pathologie,0-54.30,Zeker / duidelijk
1066720,1771,AM,1,dakbedekker,voorman,dakbedekking bitumen,9-53.20,Zeker / duidelijk
1332102,2261,AM,2,dakbedekker,bitumineuse dakbedekking plaatsen,bitumineuse dakbedekkings bedrijf,9-53.20,Zeker / duidelijk
1443634,2466,AM,2,Dansdocente,balletles geven,eigen dansstudio,1-72.30,Zeker / duidelijk
0103433,191,AM,3,Data analyst,Analyse van data,Grote drank bedrijf,0-81.10,Zeker / duidelijk
0605558,1144,AM,2,data typiste,informatie verwerking in computer,zakelijke dienstverlening,3-42.20,Zeker / duidelijk
1207887,2018,AM,2,data-/tekstverwerkingstypiste,typen,tekstverwerkingsbedrijf,3-42.20,Zeker / duidelijk
0641470,1211,AM,1,Database Administrator,beheren databases,IT-bedrijf,0-84.20,Zeker / duidelijk
1002031,1648,AM,1,Database Administrator,"beheer, ontwerp, aanpassing en transformatie van gegevensbanken",Informatie- en Communicatietechnologie,0-84.20,Zeker / duidelijk
1340357,2271,AM,1,Database Beheerder,Actief en pro-actief in de lucht houden van databases,Uitgever vakbladen,0-84.20,Zeker / duidelijk
1135765,1886,AM,1,datacentre engineer,datacommunicatie werkzaamheden,financeel / Reuters,3-42.20,Zeker / duidelijk
1152017,1914,AM,2,data-entry typiste,div gegevens invoeren op de computer,Uitzendbureaus,3-42.20,Zeker / duidelijk
0123226,231,AM,2,datatypiste,datatypen,verwerken gegevens m.b.t. duivenvluchten,3-42.20,Zeker / duidelijk
0151171,295,AM,2,Datatypiste,typen,belastingdienst,3-42.20,Zeker / duidelijk
0151171,295,AM,4,datatypiste,typen,NMB bank,3-42.20,Zeker / duidelijk
0276078,553,AM,4,datatypiste,gegevens invoeren,lenzenspecialist,3-42.20,Zeker / duidelijk
0481010,918,AM,4,datatypiste,giro's verwerken,bank,3-42.20,Zeker / duidelijk
1152017,1914,AM,3,datatypiste,div gegevens in de computer verwerken,Batavus IC,3-42.20,Zeker / duidelijk
1276622,2170,AM,1,Datatypiste,Intypen van gegevens,GGD Midden Brabant,3-42.20,Zeker / duidelijk
1385421,2381,AM,3,Datatypiste,Postcodes invoeren e.d.,TNT Post,3-42.20,Zeker / duidelijk
0568646,1072,AM,1,DBC Consulente,"instructie geven, rapportages maken ,coachen en controleren",Ziekenhuis,2-11.10,Zeker / duidelijk
1385304,2378,AM,1,debiteurenadministratie,administratief werk,woningcorporatie,3-39.40,Zeker / duidelijk
1262755,2136,AM,1,decaan / beroepskeuzeadviseur,advisering vasn leerlingen en collega's op gebeid van studie en beroe[,school voor voortgezet odnerwijs,1-94.30,Zeker / duidelijk
1425775,2434,AM,1,Declarant,papierwerk voor inkomende goederen verzorgen,Scheepvaart/Logisitek,3-91.20,Zeker / duidelijk
1425775,2434,AM,2,Declarant,Afhandelen van in-en uitgaande goederen,Logistiek,3-91.20,Zeker / duidelijk
1425775,2434,AM,4,Declarant,Afhandelen van in-en uitgaande goederen,Logistiek,3-91.20,Zeker / duidelijk
1380754,2369,AM,4,Decorbouw lasser,Lassen slijpen monteren staal constructies,Decorbouw Brandwacht en meijer,8-72.30,Zeker / duidelijk
1037121,1721,AM,1,decubitus- en wondconsulent,consulterende functie in kliniek algemeen ziekenhuis,gezondheidszorg,0-71.10,onzeker duidelijke beschrijving
1201310,2000,AM,3,deegmaker,deegzetten,voedselindustrie,7-76.20,Zeker / duidelijk
0780514,1468,AM,3,Deeltijd boerin/campinghouder,Organisatie/planning/landbouwactiviteiten,Agrarische sector,6-11.10,Zeker / duidelijk
0338426,664,AM,1,defensieambtenaar,administratief medewerkster,ministerie van Defensie,3-93.10,Zeker / duidelijk
1316186,2227,AM,6,demandmanger,optimaliseren afhandeling call center verkeer,Telecom,3-94.10,onzeker onduidelijke beschrijving
0413224,792,AM,5,Department Manager,Leiding geven aan afdeling Analytische Chemie,Multinational Chemische Industrie,2-11.10,Zeker / duidelijk
0513276,955,AM,3,Deputy General Manager,Leiding van bedrijf,Baggerbedrijf,2-11.10,Zeker / duidelijk
0352087,690,AM,4,Design en Process Engineer,Het ontwerpen en produktiegereed maken van meet en regelapparatuur voor Centrale verwarming,Fabricage meet en regeltechniek,0-24.80,Zeker / duidelijk
1441758,2458,AM,2,detail handel,eigen bedrijf,winkel,4-51.30,Zeker / duidelijk
1380665,2368,AM,2,detailhandel,"verkoop,inkoop,administratie","detailhandel in koffers, lederwaren en bijouterieén",4-51.30,Zeker / duidelijk
1178088,1970,AM,1,detailhandel GPA,administratie,detailhandel,3-93.10,Zeker / duidelijk
0228326,441,AM,1,DGA,allround,Horeca,2-11.10,Zeker / duidelijk
0538717,1004,AM,1,DGA,Directie,Dienstverlening,2-11.10,Zeker / duidelijk
0846602,1579,AM,1,dialyseverpleegkundige,research / thuisdialyse,gezondheidszorg,0-71.20,Zeker / duidelijk
0051878,117,AM,3,Didactisch Medewerker,Ontwikkelen en verzorgen van trainingen,Vakbond,1-32.90,Zeker / duidelijk
0088004,188,AM,3,dienstplicht,dienstplicht,militaire dienst,A,Zeker / duidelijk
0668341,1258,AM,5,dienstplichtig,oa radiocentralist,defensie/landmacht,A,Zeker / duidelijk
0167680,336,AM,2,dienstplichtig militair,infanterist/bureauwerkzaamheden,het leger,A,Zeker / duidelijk
0424285,808,AM,4,dienstplichtig militair,kok,defensie,5-31.30,Zeker / duidelijk
0712042,1335,AM,5,dienstplichtig militair,radarbediende,leger,A,Zeker / duidelijk
0838002,1563,AM,2,dienstplichtig militair,aan- en afvoertoepen,defensie,A,Zeker / duidelijk
1165371,1939,AM,2,dienstplichtig militair,lb,luchtmacht,A,Zeker / duidelijk
1237778,2084,AM,4,dienstplichtig militair,administratief medewerker,Koninklijke Landmacht,3-93.10,Zeker / duidelijk
1415850,2419,AM,6,dienstplichtig militair,dienstplicht,defensie,A,Zeker / duidelijk
0248551,478,AM,3,dienstplichtig millitair,lm,luchtmacht,A,Zeker / duidelijk
0704238,1315,AM,6,dienstplichtig sergeant in leger,verantwoordelijk voor berichtenkantoor tijdens oefeningen,leger,A,Zeker / duidelijk
0214416,413,AM,4,Dienstplichtig soldaat,Computeroperator,Luchtmacht,0-84.20,Zeker / duidelijk
0732373,1378,AM,4,Dienstplichtige,onderhoud van ketels en scheepsmotoren,Koninklijke Marine,8-49.70,Zeker / duidelijk
0546378,1024,AM,1,dierenarts,gezelschapsdieren,maatschap,0-65.10,Zeker / duidelijk
0282202,565,AM,1,Dierenarts / practicus,Landbouwhuisdieren en paarden,Dierenartsenmaatschap,0-65.10,Zeker / duidelijk
0282202,565,AM,2,Dierenarts /wetenschappelijk medewerker,Patientbehandeling / onderzoek,R.U. Utrecht,0-65.10,Zeker / duidelijk
0242553,465,AM,3,dierenartsassistente,bij operatie's helpen/onderzoek/narcose geven enz,Dierenarts,0-66.10,Zeker / duidelijk
1330317,2255,AM,5,dierenartsassistente paraveterinair,diversen,dierenkliniek,0-66.10,Zeker / duidelijk
1057561,1755,AM,5,dierenartsassitent/operatieassistent,"assisteren bij operaties, spreekuren en onderzoeken",dierenartspraktijk,0-66.10,Zeker / duidelijk
0206820,391,AM,1,diëtist,spreekuren- voorlichtingen etc,thuiszorg,0-69.10,Zeker / duidelijk
0571216,1077,AM,1,diëtiste,diëtetiek werkzaamheden,ziek-verpleeghuis,0-69.10,Zeker / duidelijk
0121408,226,AM,1,directeur,"leiding geven, reorganiseren, mensen aansturen",financiele dienstverlener,2-11.10,Zeker / duidelijk
0203018,381,AM,1,directeur,alle voorkomende werkzaamheden,grond weg en waterbouw,2-11.10,Zeker / duidelijk
0302258,592,AM,2,directeur,managementfunctie,Ouderenzorg organisatie,2-11.10,Zeker / duidelijk
0324670,635,AM,5,Directeur,"inkoop, klachtenafhandeling",Internetbedrijf in muziekinstrumenten,2-11.10,Zeker / duidelijk
0367768,722,AM,1,Directeur,Eigenaar,Schilders- en Afwerkingsbedrijf,2-11.10,Zeker / duidelijk
0400247,759,AM,1,Directeur,BU management,Thales,2-11.10,Zeker / duidelijk
0400247,759,AM,2,Directeur,Kalibratie,Technisch,8-42.35,onzeker onduidelijke beschrijving
0400247,759,AM,3,Directeur,Directie,Onderhoudsbedrijf,2-11.10,Zeker / duidelijk
0408831,781,AM,1,Directeur,dagelijkse leiding,Uitzendbureau,2-11.10,Zeker / duidelijk
0542268,1012,AM,1,directeur,directie voeren,"logistiek, haven",2-11.10,Zeker / duidelijk
0570523,1074,AM,1,directeur,beleidsmatig,onderwijs,1-39.40,Zeker / duidelijk
0723710,1360,AM,2,directeur,"leiding geven aan professionals, projecten ontwikkelen",advies en belangen organisatie in de zorg,2-11.10,Zeker / duidelijk
0746255,1409,AM,1,Directeur,Leiding geven,Elektrotechnisch installatie bedrijf,2-11.10,Zeker / duidelijk
0755745,1430,AM,2,directeur,management,Ontwikkelingshulp organisatie,2-11.10,Zeker / duidelijk
0755745,1430,AM,4,directeur,leiding vestiging,overheid,2-11.10,Zeker / duidelijk
0821724,1522,AM,1,Directeur,algemene leiding,industrie,2-11.10,Zeker / duidelijk
1030247,1699,AM,1,Directeur,"Leiding geven aan afdeling, contacten onderhouden met stakeholders",ICT afdeling,2-11.10,Zeker / duidelijk
1063158,1765,AM,1,directeur,diverse,retail,4-00.30,Zeker / duidelijk
1106261,1821,AM,1,directeur,management,Ontwikkelbedrijf voor telecomapparatuur,2-11.10,Zeker / duidelijk
1133860,1882,AM,1,Directeur,algemeen bestuur,idustrieel dienst verlening,2-11.10,Zeker / duidelijk
1203017,2006,AM,1,directeur,ondernemen,marketing & communicatie,2-11.10,Zeker / duidelijk
1316186,2227,AM,13,directeur,leding geven aan organisatie,congresorganisatie,2-11.10,Zeker / duidelijk
1410443,2405,AM,1,Directeur,Algemeen management,Lverancier bevesigingsmaterialen,2-11.10,Zeker / duidelijk
1415666,2418,AM,1,directeur,leidinggevende functie,Tankstations,2-11.10,Zeker / duidelijk
0117215,217,AM,1,Directeur basisschool,Leiden van een basischool,Baisonderwijs,1-39.40,Zeker / duidelijk
0367256,720,AM,2,directeur credit en risk,forrmuleren kredietbeleid en risicobewaking kredietportefeuille,bank,2-11.10,Zeker / duidelijk
1124067,1857,AM,1,Directeur detacheringsbureau,werven en managen van personeel,ICT detacheringsbureau,2-11.10,Zeker / duidelijk
1137233,1890,AM,2,directeur faculteit,directie organisatie en management,universiteit,2-11.10,Zeker / duidelijk
1137233,1890,AM,4,directeur kennisinstelling,directie,"kennisinstelling DLO en universiteit, Kenniseenheid",2-11.10,Zeker / duidelijk
0287576,583,AM,1,directeur kinderopvangorganisatie,leidinggeven,kinderopvang,2-11.10,Zeker / duidelijk
1124067,1857,AM,3,Directeur Marketing en Productontwikkeling,Managen 120 man softwareontwikkeling en -marketing,HR diensten en salarisverwerkinh,2-11.10,Zeker / duidelijk
1411124,2407,AM,2,Directeur openbare bibliotheek,Leidinggeven aan bibliotheekvestiging,Openbare Bibliotheek,2-11.10,Zeker / duidelijk
1205421,2010,AM,1,directeur ouderenwerk,organiseren activiteiten en zorg 55-plussers,stichting welzijn ouderen texel,2-11.10,Zeker / duidelijk
0725766,1366,AM,1,directeur van een BV,algemene leiding,welness berdijf,2-11.10,Zeker / duidelijk
0055514,132,AM,2,Directeur VMBO school,leiding geven aan een school,Onderwijs,1-39.40,Zeker / duidelijk
0366833,719,AM,5,directeur wijkverpleging,dagelijkse leiding werkorganisatie wijkverpleging,stichting Kruiswerk,2-11.10,Zeker / duidelijk
0325142,638,AM,1,directeur/eigenaar,allesomvattend,vakantieboerderij,,
1171204,1952,AM,1,Directeur/eigenaar,Directie werkzaamheden,opleidings en trainings instituut,2-11.10,Zeker / duidelijk
1238857,2089,AM,1,Directeur/eigenaar bedrijf in plaatbewerking,algemene bedrijfsvoering,"Hout, interieurbouw, bouw",2-11.10,Zeker / duidelijk
0714752,1338,AM,2,Directie- chauffeur,Chauffeursdiensten,Groothandel,9-85.30,Zeker / duidelijk
0268850,536,AM,1,directie secretaresse,verslaan verslagen etc,winkelcentrum Hoog Catharijne,3-21.20,Zeker / duidelijk
1161145,1929,AM,3,Directie secretaresse,Secretariele taken,Autogasinstallaties,3-21.20,Zeker / duidelijk
1378203,2360,AM,1,directie secretaresse,dsirectie niveau,verkoop kantoor machines,3-21.20,Zeker / duidelijk
0227523,438,AM,1,Directielid VO,Organisatie en beleid,Middelbare school,1-39.40,Zeker / duidelijk
0143775,282,AM,1,Directiesecretaresse,"beheer van agenda, afspraken, mail, nieuwsbrief, bezoek, etc.","ROC, MBO school",3-21.20,Zeker / duidelijk
0217366,423,AM,1,Directiesecretaresse,secretarieel,bankwezen,3-21.20,Zeker / duidelijk
0217366,423,AM,2,Directiesecretaresse,secretarieel,retailorganisatie,3-21.20,Zeker / duidelijk
0217366,423,AM,7,Directiesecretaresse,secretarieel,Ziekenhuis,3-21.20,Zeker / duidelijk
0243523,467,AM,1,directiesecretaresse,diverse kantoorwerkzaamheden,diverse dienstverlenende bedrijven (enkele jaren productiebedrijf),3-21.20,Zeker / duidelijk
0247614,475,AM,4,directiesecretaresse,bestuursondersteunend,Rabobank,3-21.20,Zeker / duidelijk
0282883,568,AM,2,Directiesecretaresse,secretariele taken,Bankwezen,3-21.20,Zeker / duidelijk
0282883,568,AM,3,Directiesecretaresse,secretariele taken,Bankwezen,3-21.20,Zeker / duidelijk
0470866,901,AM,6,directiesecretaresse,adm. werkzaamheden,hotel ****,3-21.20,Zeker / duidelijk
0483046,922,AM,2,directiesecretaresse,secretariele werkzaamheden,belastingadviesburo,3-21.20,Zeker / duidelijk
0664040,1249,AM,1,Directiesecretaresse,"Notuleren, post, telefoon, organiseren evenementen, leiding geven receptie etc.",Bouwbedrijf,3-21.20,Zeker / duidelijk
0701481,1310,AM,1,directiesecretaresse,secretariele taken,hoofdkantoor voedingsmiddelen bedrijf,3-21.20,Zeker / duidelijk
0701481,1310,AM,2,directiesecretaresse,secretariele taken,hoofkantoor opticien,3-21.20,Zeker / duidelijk
0715057,1339,AM,8,directiesecretaresse,behorend tot de functie,"Anker Kolen Mij., groothandel in kolen, ertsen en mineralen",3-21.20,Zeker / duidelijk
0715057,1339,AM,9,directiesecretaresse,behorend bij de functie,"flex, Randstad",3-21.20,Zeker / duidelijk
1128886,1870,AM,1,directiesecretaresse,administratief werk,gezondheidszorgorganisatie,3-21.20,Zeker / duidelijk
1136153,1887,AM,10,directiesecretaresse,secretariele ondersteuning directeur,Amerikaans verkoopkantoor,3-21.20,Zeker / duidelijk
1378883,2366,AM,3,directiesecretaresse,"voorbereiden, notuleren, follow-up van vergaderingen",ziekenhuis,3-21.20,Zeker / duidelijk
