occid,obsseqnr,bjobcoder,bwhsID,bjobnm,bjobdes,bjobco,bjobcode,bjobcertain
1522318,2599,am,6,technisch specialist,chauffeur pantserrupsvoertu,konink landmacht,9-85.90,zeker duidelijk
2233874,3627,am,2,technisch specialist,technisch gewet ploegendienst,productiebedrijf,,nan
2248616,3655,am,1,technisch tekenar,tekenaarassitent projectleider,central verwarm ventilatie,0-32.70,zeker duidelijk
2838067,4722,am,3,technisch tekenar,technisch teken,installatiebedrijf,0-32.70,zeker duidelijk
2867203,4785,am,2,technisch tekenar,tekenar,ingineur bureau,0-32.70,zeker duidelijk
2607404,4280,am,3,technisch trainer,train informatie ontwikkel,telecom,3-42.20,zeker duidelijk
2004481,3245,am,1,technisch uitvoerder middenspanninglaagspann installaties,schakel handelingentoezicht,elektriciteitsbedrijf,0-34.20,zeker duidelijk
2414461,3961,am,1,technisch verkoper binnendienst,tel verkop orderverwerk verkoopadministratie,technhandelsondernem,4-31.20,zeker duidelijk
2414461,3961,am,2,technisch verkoper binnendienst,tel verkop orderverwerk verkoopadministratie,techn handelsondernem,4-31.20,zeker duidelijk
2414461,3961,am,3,technisch verkoper binnendienst,telefonisch verkop orderverwerk verkoopadministratie,techn handelsondernem,4-31.20,zeker duidelijk
2414461,3961,am,7,technisch verkoper binnendienst,tel verkop orderverwerk orderadministratie,techn handelsondernem,4-31.20,zeker duidelijk
2414461,3961,am,8,technisch verkoper binnendienst,tel verkop orderverwerk verkoopadministratie,produktiebedrijf elektrotechn,4-31.20,zeker duidelijk
2782475,4614,am,4,technisch vertaler,technisch vertaalwerk,freelanc,1-95.30,zeker duidelijk
2644854,4363,am,5,technisch adviseur,funderingsadviez adviez bodemverontrein,igf,2-11.10,zeker duidelijk
2611002,4287,am,2,technisch amtenar,control bedrijv milieu eis,gemeent,3-10.10,zeker duidelijk
2600110,4259,am,3,technisch dienst,alround monteur,chemisch bedrijf,0-14.20,zeker duidelijk
1831311,3131,am,3,technisch staffunctie,technisch onderzoek inzak telecommunicatie middel,telecom provider,0-34.30,zeker duidelijk
2207001,3578,am,1,technisch verkoper,verkop inkop technisch artikel,productie handelsmij,4-31.20,zeker duidelijk
2414461,3961,am,4,tecnisch verkoper binnendienst,telefon verkop orderverwerk verkoopadministratie,produktiebedrijf elektrotechn,4-31.20,zeker duidelijk
2462533,4053,am,1,tegelzeter,productie,familie bedrijf,9-51.50,zeker duidelijk
1735250,2967,am,1,tegelzetter,plats enlegg tegel,tegelzetbedrijf,9-51.50,zeker duidelijk
2533483,4155,am,1,tegelzetter,badkamer mak,installatiebedrijf,9-51.50,zeker duidelijk
1560614,2685,am,1,tekenar,tenen beton staalconstructies,adviesbureau,0-32.50,zeker duidelijk
1568302,2698,am,2,tekenar,teken werkvoorbereider,constructiebedrijf,0-32.50,zeker duidelijk
2481814,4090,am,5,tekenar,mak bouwteken,architectenbureau,0-32.50,zeker duidelijk
2848168,4745,am,3,tekenar,tekenar,adviesburo,0-32.50,zeker duidelijk
2327731,3801,am,7,tekenar constructeur,teken tbv productie uitwerk offertes,producent magazijnstell,0-32.50,zeker duidelijk
1765830,3026,am,4,tekenar ontwerper electrisch installaties,electrisch installatie teken mak toezicht houd bouw schipholl,enginer bureau dijkorad bv,0-32.50,zeker duidelijk
1756781,3001,am,1,tekenar werkvoorberijder,werkvoorberijd teken specificer bestell,winkelinterieur bedrijf,0-32.50,zeker duidelijk
2084151,3389,am,2,tekenar constructeur,computer cad teken tekentafel werkzam,fokker,0-32.50,zeker duidelijk
2176872,3528,am,2,tekenar constructeur,construer machines,maschinenfabriek,0-32.50,zeker duidelijk
2246532,3653,am,1,tekenar constructeur,tekenar constructief,philip machin fabriek,0-32.50,zeker duidelijk
2225423,3609,am,3,tekenar documentalist,documentatietekenwerk,apparatenfabriek,0-32.50,zeker duidelijk
2233411,3625,am,1,tekenar projecter werkvoorbereid telefonie,telefooncentral versterkersstation accu machinekamer,telefonie ptt kpn,0-32.10,zeker duidelijk
2848168,4745,am,2,tekenar projectleider,teken projectbegeleid,bouw,0-32.50,zeker duidelijk
2051617,3316,am,1,tekenaarconstructeur,enginer,installatiebedrijf,0-32.50,zeker duidelijk
2225423,3609,am,2,tekenaarconstructeur,tekenwerk,apparatenfabriek,0-32.50,zeker duidelijk
2731807,4513,am,2,tekenaartechnicus werktuigkund,vervaard teken bereken installaties gebouw,adviesbureau,0-32.50,zeker duidelijk
1865381,3196,am,5,tekenaarconstructeur,mak technisch teken,apparatenbouw,0-32.50,zeker duidelijk
2815014,4666,am,4,tekenaarconstructeur,ontwerp bereken,energiesector,0-32.50,zeker duidelijk
3030248,4911,am,1,tekstschrijver schrijver,schrijv verhal artikel interview,zzper,1-59.20,zeker duidelijk
3023634,4893,am,1,telecom enginer,servic installatie bedrijfstelefonie system,kpn,0-23.40,zeker duidelijk
2761811,4568,am,3,telecom monteur,glasvezel montag,kpn,8-99.70,onzeker duidelijk beschrijv
1700204,2889,am,2,telecommunicatieadviseur,verkop telecommunicatie apperatur,kpn telecom,4-31.20,zeker duidelijk
1878737,3219,am,3,telefonisch enqueteur,telefonisch enquetes afnem,interview,3-94.10,zeker duidelijk
2506577,4110,am,3,telefonisch klantenservic,telefonich klantenkontakt,bank,3-94.10,zeker duidelijk
1645010,2809,am,2,telefonist,telecommunicatie,precission elsoo,3-94.10,zeker duidelijk
1808744,3086,am,2,telefonist,leidinggevendetelefonisch verkop,uitgeverij,3-94.10,zeker duidelijk
1870388,3204,am,2,telefonist,receptie werkzam,softwar verkop,3-94.10,zeker duidelijk
2040846,3299,am,1,telefonist,doorverbind,ziekenhuis,3-94.10,zeker duidelijk
2338673,3823,am,2,telefonist,doorverbind begeleid juist afdelingvan klant,verzekeringsbranch,3-94.10,zeker duidelijk
2356168,3864,am,5,telefonist,telefonist,suiker unie puttershoek,3-94.10,zeker duidelijk
2521153,4126,am,1,telefonist,receptietelefon,jeugdhulpverlen,3-94.10,zeker duidelijk
2710352,4468,am,4,telefonist,telefon typwerkzam,meubelfabriek,3-94.10,zeker duidelijk
2716405,4488,am,3,telefonist,beantwoord telefon receptie werkzam,transportbedrijf,3-94.10,zeker duidelijk
2254642,3664,am,5,telefonist receptieonist,telefooon receptie administratie,energiemaatschappij,3-94.10,zeker duidelijk
2031512,3287,am,3,telefonist receptionist,telefoonbeantwoord licht administratief werk,beton fabriek,3-94.10,zeker duidelijk
2032416,3290,am,6,telefonist receptionist,administratief gastvrouw telefon aannem,handelskantor,3-94.10,zeker duidelijk
2817481,4675,am,2,telefonist receptionist,telefon werkzam mens ontvang receptie,woningbedrijf,3-94.10,zeker duidelijk
1727217,2952,am,3,telefonist receptionist,telefon beantwoord bezoeker verwijz,kamer koophandel,3-94.10,zeker duidelijk
1727217,2952,am,4,telefonist zakelijk markt,verkop telefonie zakelijk markt,kpn,3-94.10,zeker duidelijk
2108450,3410,am,3,telefonist klant bezoek,promotieactiviteit per telefon klant bezoek,promotiebedrijf verkop encyclopedie acties winkel,3-94.10,zeker duidelijk
2623035,4316,am,2,telefonist receptionist,receptie telefon post,verkop opleing via pc,3-94.10,zeker duidelijk
1471645,2523,am,1,telefonisteassistent,balie werkzam,chiropractiepraktijk,3-94.10,zeker duidelijk
2055621,3323,am,4,telefonistereceptionist secr,ontvtel bezoek typewrk,houthandel,3-94.10,zeker duidelijk
1610351,2759,am,3,telefonistereceptionist,beantowoord telefon enz,groothandel,3-94.10,zeker duidelijk
1703244,2894,am,2,telefonistereceptionist,telefon aannem agenda bijhoudenkoffie thee breng archiver,notaris kantor,3-94.10,zeker duidelijk
1703244,2894,am,3,telefonistereceptionist,telefon aannem fakturer archiver franker orderbevest invoer,drukkerijuitgeverij,3-94.10,zeker duidelijk
1854517,3177,am,1,telefonistereceptionist,telefon beantwoord receptie werkzam,roc,3-94.10,zeker duidelijk
2031512,3287,am,1,telefonistereceptionist,telefon beantwoordenadministratief werk,afvalverwerkingsbedrijf,3-94.10,zeker duidelijk
2338673,3823,am,3,telefonistereceptionist,telefonisch contact begeleid patient ehbo,ziekenhuis,3-94.10,zeker duidelijk
2422743,3979,am,2,telefonistereceptionist,telefon bedieningbegeleid bezoeker,uwv,3-94.10,zeker duidelijk
2612068,4289,am,1,telefonistereceptionist,klant woord stan stuk administratie,amro bank,3-94.10,zeker duidelijk
2623035,4316,am,3,telefonistereceptionist,receptietelefoonpost ed,beveil bedrijf,3-94.10,zeker duidelijk
2714878,4486,am,2,telefonistereceptionist,telefoongesprek verbind admstratiev kracht,verpleeghuis,3-94.10,zeker duidelijk
2728127,4508,am,1,telefonistereceptionist,telefon diver werk receptionist,ziekenhuis,3-94.10,zeker duidelijk
2623035,4316,am,1,telefonistereceptionistegastvrouw,telefon receptie zalencentrum beher av middel kopieer,opleidingscentrum,3-94.10,zeker duidelijk
2356168,3864,am,3,telefonistereceptionistetelexist,zie beroep,schlenker bv verzekeringsmij amsterdam,3-94.10,zeker duidelijk
2388650,3927,am,2,telefonistetypist,telex typist stencill telefoner,havenbedrijf,3-94.10,zeker duidelijk
1558253,2680,am,2,telefonistereceptionist,telefon typewerkzam,verwarmings dakdekkersbedrijf,3-94.10,zeker duidelijk
1750044,2992,am,5,telefon operator,doorschakel lijn,organisatiebureau,3-94.10,zeker duidelijk
2862831,4774,am,3,telefoonreceptionisteadmmedewerker,all voorkom werkzam,verzekeringskantor,3-94.10,zeker duidelijk
1476237,2531,am,1,telefoonist receptionist,aanem telefon administratie,installatie bedrjf,3-94.10,zeker duidelijk
3037613,4932,am,4,telefoonverbind,telefoonverbind stand breng,konink luchtmacht,A,zeker duidelijk
2407657,3946,am,3,telemarket,bedrijvenparticulier telefonisch benader,telemarket organisatie,3-94.10,zeker duidelijk
2407657,3946,am,2,telemarketingacquisitiereceptionistesecretares,receptieacquisitieetc,bedrijfauto inbouwbranch,3-94.10,zeker duidelijk
2050584,3312,am,11,telepathie consultant,telepatisch contact mak dier hierover telefonisch contact eigenar,eig bedrijf,3-94.20,zeker duidelijk
2867605,4787,am,3,telexistetelefonist,telefon telex,telegraafkantor,3-94.10,zeker duidelijk
3056528,4963,am,6,test enginer,afregel reparer complex camera system,electronica technologie,8-55.60,zeker duidelijk
2507405,4111,am,1,test specialist,test softwar,testbedrijf itbedrijf,0-84.20,zeker duidelijk
3056528,4963,am,4,test technolog,lat ontwikkel oplever testprocessenleid gev,electronica technologie,8-55.60,zeker duidelijk
2432331,3998,am,1,testcoordinatormedewerker procesbeher,ontwikkelentest nieuw programmatur tbv schaderegistratie,verzekeringsmaatschappij tvm,0-84.20,zeker duidelijk
2712543,4476,am,5,texstiel arbijder,nan,spinnerrij,7-56.30,zeker duidelijk
1772265,3040,am,1,textiel arbeidster,spoel stuk keur,textiel,7-56.30,zeker duidelijk
1485503,2551,am,1,textiel medewerkster,textiel werkzam,activiteit centrum textiel studio kortjakj,7-95.10,zeker duidelijk
2637776,4349,am,1,theater technicus,rijzend theater technicus,theater,8-55.50,onzeker duidelijk beschrijv
1770835,3036,am,2,theatertechniek,bouw brek voorstell,theater,8-55.50,onzeker duidelijk beschrijv
1812820,3090,am,2,thuis zorg,poest ouder mevrouw,thuiszorg organisatie,5-52.20,zeker duidelijk
2107783,3409,am,3,thuisfrontmanager,opvoed begeleid coach etcetcetc,thuis,X,onzeker onduid beschrijv
1532151,2627,am,2,thuishulp,huishoud,omring,5-52.20,zeker duidelijk
2287363,3731,am,1,thuishulp,huishoud werk,thuiszorg instell,5-52.20,zeker duidelijk
2464583,4058,am,1,thuishulp,schoonmaakwerkzam,sensir,5-52.20,zeker duidelijk
1643340,2807,am,2,thuishulp a,intrrieurverzorg client,thuiszorg,5-52.20,zeker duidelijk
1826782,3119,am,1,thuishulp a,huishoud medewerkster,thuiszorg,5-52.20,zeker duidelijk
2571007,4222,am,1,thuishulp a,huishoud werk ondersteun adl,tsn,5-52.20,zeker duidelijk
2453808,4036,am,7,thuiswerster naaiwerk,oa gordijn naai,interieurwinkel,7-95.10,zeker duidelijk
1681018,2872,am,1,thuiszorg,huish ondersteun verder hulp,rivas,5-52.20,zeker duidelijk
2020080,3270,am,1,thuiszorg,verzorg ouder ziek mens,rivas,5-52.20,zeker duidelijk
2087506,3395,am,1,thuiszorg,ondersteun inhuishoud person verzorg,zuidzorg,5-52.20,zeker duidelijk
2736046,4520,am,1,thuiszorg hulp huishoud,schoonmak,thuiszorg,5-52.20,zeker duidelijk
2063005,3338,am,2,thuiszorg medewerker,huishoud werk,thuiszorgorganisatie,5-52.20,zeker duidelijk
2063005,3338,am,3,thuiszorg medewerker,begeleid patient huishoudelij werk,thuiszorgorganisatie,5-52.20,zeker duidelijk
2147164,3470,am,1,thuiszorg medewerkster,verzorg huishoud,thuiszorg,5-52.20,zeker duidelijk
1770116,3034,am,2,thuiszorgintercedent,zorgtoewijz bemiddel,thuiszorg stichting activit,3-93.10,zeker duidelijk
1531563,2624,am,2,thuiszorgmedewerker,verzorg ouder,thuiszorg organisatie,5-52.20,zeker duidelijk
2154605,3483,am,1,thuiszorgmedewerker,huishoud werk,thuiszorgorganisatie,5-52.20,zeker duidelijk
2387103,3922,am,1,thuiszorgmedewerker,huishoud,thuiszorg,5-52.20,zeker duidelijk
2050584,3312,am,12,thuiszorgmedewerker pgb,help huishoud zowel licham zorg huishoud tak,pgb houder,5-52.20,zeker duidelijk
1886457,3238,am,3,thuiszorgmedewerkster,huish werk bejaard,maatschapp dienstverlen,5-52.20,zeker duidelijk
2383273,3914,am,1,thuiszorgmedewerkster,bejaardenhulphuishoudelijkwerk,het beweg 30,5-52.20,zeker duidelijk
2042620,3301,am,1,thuiszorgwinkelmedewrkster,verkop hulpmiddel,thuiszorg,4-51.30,zeker duidelijk
2281160,3720,am,2,tiener jongerenwerk,organiser activiteit tiener jonger binn buurthuis,buurthuis,1-93.10,zeker duidelijk
1635208,2799,am,1,timmerman,ind bouw,aanemer,9-54.10,zeker duidelijk
1650000,2816,am,2,timmerman,nan,nan,9-54.10,zeker duidelijk
1814070,3094,am,1,timmerman,kozijnenafwerk inelkaarzet,timmerfabriek,9-54.10,zeker duidelijk
1845132,3149,am,1,timmerman,timmer,bouwbedrijf,9-54.10,zeker duidelijk
1850467,3160,am,2,timmerman,zwar till all voorkom werkzam,aannemersbedrijf,9-54.10,zeker duidelijk
2134845,3451,am,1,timmerman,all voorkom bouwwerkzam,aannemersbedrijf,9-54.10,zeker duidelijk
2202288,3563,am,1,timmerman,onderhoudnieuwbouw,aannemersbedrijf,9-54.15,zeker duidelijk
2202288,3563,am,3,timmerman,onderhoudnieuwbouw,gemeent,9-54.15,zeker duidelijk
2267888,3692,am,1,timmerman,all voorkom werkzam heden,bouw bedrijf,9-54.10,zeker duidelijk
2276847,3708,am,1,timmerman,timmer metselwerk,bouwbedrijf,9-51.20,zeker duidelijk
2308062,3757,am,2,timmerman,timmer,bouwbedrijf,9-54.10,zeker duidelijk
2342547,3830,am,3,timmerman,timmer,bouwbedrijf,9-54.10,zeker duidelijk
2344356,3837,am,3,timmerman,funder mak kozijn stell beton stort vloer legg dak timmer,aannemer,9-54.15,zeker duidelijk
2461517,4051,am,3,timmerman,timmer,aannemersbedrijf,9-54.10,zeker duidelijk
2511215,4118,am,2,timmerman,bouw verbouw,aannemersbedrijf,9-54.10,zeker duidelijk
2563530,4205,am,1,timmerman,uitvoer,bouw,9-54.10,zeker duidelijk
2575510,4232,am,1,timmerman,timmerwerkzam,timmerfabriek oa dak,9-54.10,zeker duidelijk
2617280,4303,am,2,timmerman,woning utiliteitsbouw,aannemer,9-54.15,zeker duidelijk
2646540,4368,am,1,timmerman,all voorkom tak,bouwbedrijf,9-54.10,zeker duidelijk
2652747,4379,am,1,timmerman,betonwerk,civiel infra parkeergarages,9-54.10,zeker duidelijk
2712543,4476,am,2,timmerman,nan,stall bouw,9-54.10,zeker duidelijk
2750571,4537,am,10,timmerman,onderhoudstimmerman renovatieonderhoud,klein aannemersbedrijf,9-54.10,zeker duidelijk
2750571,4537,am,11,timmerman,onderhoudstimmerman renovatieonderhoud,klein aannemersbedrijf,9-54.10,zeker duidelijk
2816341,4671,am,4,timmerman,timmer,bouw,9-54.10,zeker duidelijk
2848168,4745,am,5,timmerman,timmer,bouw,9-54.10,zeker duidelijk
3000128,4840,am,1,timmerman,all tmmmer kluss bouw,bouwbedrijf,9-54.10,zeker duidelijk
1630253,2792,am,1,timmerman metselar,diver werkzam bouw,aannemer bouwbedrijf,9-51.20,zeker duidelijk
2883573,4829,am,3,timmerman burgerwerk,verbouw woning winkel verder voorkom werkzam,aannemersbedrijf,9-54.15,zeker duidelijk
2053215,3320,am,1,timmerman metselar,bouw,bouwbedrijf,9-51.20,zeker duidelijk
2883573,4829,am,2,timmerman nieuwbouw,timmerwerkzam nieuwbouw,aannemersbedrijf,9-54.15,zeker duidelijk
2664242,4394,am,1,timmermanglaszetter,timmerenglaszet,glashandel,9-54.10,zeker duidelijk
2151106,3476,am,1,toeristisch medewerker touroperator,inboek controler reiz,touroperator,3-94.40,zeker duidelijk
1483412,2547,am,1,toezichthouder,controles ed,zbo,5-89.40,zeker duidelijk
1760181,3012,am,2,toezichthouder,toezicht houd bouwplaats,ingenieursbureau,5-89.40,zeker duidelijk
2425120,3986,am,2,toezichthouder,leiding gev loss lad schep,overslagbedrijf,2-11.10,zeker duidelijk
2854810,4755,am,1,toezichthouder,toezichthoud adviser,ziekenhuis universiteit,5-89.40,zeker duidelijk
3053152,4954,am,1,toezichthouder,toezichthoud graafwerkzam,nv nederland gasunie,5-89.40,zeker duidelijk
2314225,3768,am,1,toezichthouderuitvoerder,houd toezicht uitvoer onderhoud personel,gemeentewerk,5-89.40,zeker duidelijk
2375647,3898,am,1,tol enginer,ontwerp teken bestell fijn mechanisch component,rubberverwerk industrie,0-32.20,zeker duidelijk
2121778,3432,am,1,totaalonderhoud,schoonmak,roteb,5-52.20,zeker duidelijk
2287751,3733,am,3,total quality manager,kwaliteit veilig milieu,petrochemisch industrie,2-11.10,zeker duidelijk
1500383,2557,am,1,touringcar chauffeur,chauffeur,touringcar bedrijv,9-85.40,zeker duidelijk
1526724,2611,am,2,touroperatingtravel agent,verkop pakketreiz beher boeking websit,sky tour,3-94.40,zeker duidelijk
1526724,2611,am,8,touroperatingtravelagent,verkop pakketreiz beher websit,west travel,3-94.40,zeker duidelijk
2661501,4387,am,3,tractorchauffeur,landbouw,loonbedrijf,6-28.20,zeker duidelijk
2788233,4627,am,3,trader,valutahandel,bank,3-31.50,zeker duidelijk
1601624,2740,am,2,traffic officer,afhandel vliegtuig,air holland,3-59.70,zeker duidelijk
2875867,4807,am,5,trainee,aanstur schoonmaakpersonel relatiebeher,schoonmaakbedrijf,2-11.10,zeker duidelijk
1527447,2612,am,1,trainer schriftelijk communicatie,lesgev rediger tekschrijv,trainingsorganisatietekstbureau,3-99.40,zeker duidelijk
1508823,2577,am,3,trainer soc vaardig,train medewerker,telefonisch hulpdienst,1-32,zeker duidelijk
1761373,3015,am,3,trainer vutcursuss,incidentel weektrain afroep,zelfstand ondernemer eig eenmanszak,1-32,zeker duidelijk
1458044,2503,am,1,trainercoach,trainercoach,opleid,1-32,zeker duidelijk
2750488,4536,am,1,trainercoach,training coaching,coachingorganisatie,1-32,zeker duidelijk
1680562,2870,am,3,traineropleideradviseur,managementopleid advieswerk,telecombedrijf ptt,1-32,zeker duidelijk
2024737,3281,am,2,trainercoach,personel training coaching,zelfstand,2-11.10,zeker duidelijk
1827755,3122,am,3,trainsterbegeleidster,begeleid groep gebied verander zingev,st devoord particulier,1-93.10,zeker duidelijk
2828158,4702,am,4,trajectbegeleider,begeleid asielzoeker,vluchtelingenwerk,1-93.10,zeker duidelijk
2880768,4819,am,1,trajectbegeleider inburger,inburgerar begeleid,over,1-93.10,zeker duidelijk
2080082,3376,am,1,traktorchauffeurmonteur,land bewerk machines reparer,boomkwekeriij,6-28.20,zeker duidelijk
2188784,3558,am,1,trambestuurder,bestur tram amsterdam,gvb amsterdam,9-85.20,zeker duidelijk
2128268,3442,am,1,transportplanner,transport plann,wevervoer,3-92.30,zeker duidelijk
2225665,3610,am,2,transportplanner,planning mak transport wagenpark up to dat houd bv onderhoud plann ect ect,heveco champignon kwekerij,3-92.30,zeker duidelijk
1566604,2691,am,1,traumapsycholog,therapie training administratie voorlicht advies ondersteun,institut psychotrauma,1-92.30,zeker duidelijk
1526724,2611,am,7,travel agent,verkop pakketreiz assistent touroperator,travel king,3-94.40,zeker duidelijk
2444728,4019,am,4,trekkerchauffeur,den bloem karr verplaats trekker,bloemenveil,9-85.50,onzeker duidelijk beschrijv
2774714,4596,am,3,trekkerschafeurbulldozermaschinist,grondwerk,aannemersbedrijf,9-85.50,onzeker duidelijk beschrijv
2243182,3642,am,1,troubl shooter,technisch analyses technisch product,machin scheidingsfabriek uranium,8-49.70,onzeker duidelijk beschrijv
1835317,3140,am,2,troubleshooter,electrostatisch print lamminer,printshop,9-01.65,zeker duidelijk
1762814,3017,am,4,ts militair dienst,opleid rijinstructeur,landmacht,9-85.90,zeker duidelijk
2441453,4013,am,4,tuinbouw,kwekerij medewerker,zwart,6-27.40,zeker duidelijk
2642086,4359,am,2,tuinbouw,opkweekverzorg potplant,potplant kwekerij,6-27.40,zeker duidelijk
2322476,3781,am,1,tuincenterum,vijver afdel,groenrijk,6-27.40,zeker duidelijk
1486233,2552,am,1,tuinder,bloem snijd sorter verkop,tuinderij echtgenot,6-27.40,zeker duidelijk
2206237,3575,am,1,tuinder,eig bedrijf,tuinderij,6-27.40,zeker duidelijk
2816715,4673,am,5,tunnel chef,inpak afdelingseal tunnel,tuinmeubel fabrikant,9-71.50,zeker duidelijk
1732578,2960,am,3,typist,briev typ,reclamebureau,3-21.40,zeker duidelijk
1810684,3087,am,1,typist,typ technisch teken stensel administratie,tankwerkplat leusd,3-21.40,zeker duidelijk
2312405,3761,am,2,typist,typ werkzam,tata stel hoogoven,3-21.40,zeker duidelijk
2752180,4540,am,2,typist,briev typ,ziekenhuis,3-21.40,zeker duidelijk
2883554,4828,am,2,typist,typ,postgiro,3-21.40,zeker duidelijk
2686735,4454,am,2,typisteadministratief medewerker,all voorkom werkzam,drukkerij zelfd bedrijf verschill functies,3-21.40,zeker duidelijk
2432331,3998,am,3,typisteadministratief medewerkster,administratiev werkzam tbv afdel typ post verwerk etc,verzekeringsmaatschappij tvm,3-21.40,zeker duidelijk
1732578,2960,am,4,typistelezer leeskamer,uitgaand post nalez tekst fout,gemeent,3-21.40,zeker duidelijk
1883485,3232,am,1,typistetellist,verslag uitwerk rapport opstell telefon beantwoord,accountantskantor,3-21.40,zeker duidelijk
2010185,3252,am,1,uitgeefassistent,administratief,uitgeverij,3-93.10,zeker duidelijk
1856761,3183,am,1,uitgever,overlegg overtu ontwikkel,uitgeverij,1-59.20,zeker duidelijk
1534405,2633,am,4,uitgeversassistent,administratie voorbereid boekenbeurz,uitgeverij,3-93.10,zeker duidelijk
2308205,3758,am,2,uitvaartverzorg,overled verzorg uitvaart begeleid drag kist enz,uitvaartverzorg bedrijf,5-92.20,zeker duidelijk
1707850,2907,am,1,uitvaartverzorster,verzorgenuitvaart roubezoekenpoets,uitvaartverzorg,5-92.20,zeker duidelijk
2013066,3258,am,3,uitvoerd,leidinggev,technisch it,2-11.10,zeker duidelijk
2085621,3393,am,2,uitvoerder,organisatie civieltechnisch bouwwerkzam,aannemer,2-11.10,zeker duidelijk
2448185,4023,am,2,uitvoerder,veldwerkzam uitvoer gaskluss,gastransportbedrijf,9-69.25,zeker duidelijk
2607462,4281,am,4,uitvoerder,leiding gev bouwproject,bouwbedrijf,2-11.10,zeker duidelijk
2637347,4348,am,2,uitvoerder,uitvoer weg waterbouwproject,aannemer,9-74.50,zeker duidelijk
2461517,4051,am,1,uitvoerder bouw,leiding gev bouw uitvoer,aannemer bedrijf,2-11.10,zeker duidelijk
2023313,3278,am,1,uitvoerder groen,planning controles,gemeent,6-27.40,zeker duidelijk
2571650,4224,am,1,uitvoerder servic installatiebedrijf,diver servic werkzam voorbereid plann,installatie bedrijf elektrawatercentral verwarm,0-35.50,zeker duidelijk
2005142,3246,am,5,uitzendconsulent,onderhoud verzorg all contact tuss uitzendorganisatie klant uitzendmedwerker,uitzendbureau,1-94.20,zeker duidelijk
1834305,3134,am,4,uitzendkracht,metal pes machin bedein,stafier,8-39.60,zeker duidelijk
2838036,4721,am,4,uitzendkracht,vnl administratief,diver,3-93.10,zeker duidelijk
2314225,3768,am,4,ultrasonist,ultrason nietdestructief onderzoek industrie enz,rontg technisch dienst,,nan
1810863,3089,am,2,unit manager,leiding gev inkop magazijn 5 medewerker,recreatiepart centerparc,2-11.10,zeker duidelijk
1464747,2514,am,1,universitair docent,wetenschapp onderwijs onderzoek adviser,universiteit,1-31.90,zeker duidelijk
1522316,2598,am,3,universitair docent,universitair onderzoek onderwijs,universiteit,1-31.90,zeker duidelijk
1537041,2641,am,3,universitair docent,onderzoek onderwijs,universiteit,1-31.90,zeker duidelijk
1537041,2641,am,2,universitair hoofddocent,onderzoek onderwijs,universiteit,1-31.90,zeker duidelijk
2066286,3347,am,1,universteitsdocent geografie,wetenschap onderzoek les geveb,universiteit keul,1-31.20,zeker duidelijk
2066286,3347,am,2,universteitsdocent geografie,wetenschap onderzoek les gev,universiteit bamberg,1-31.20,zeker duidelijk
1765830,3026,am,2,unix linux beheerder,beher unixlinux system,ict automatiser social zeker,0-84.20,zeker duidelijk
2166536,3504,am,3,vakantiewerkuitzendwerk,,aluminiumsmelterij,8-73.30,onzeker onduid beschrijv
3055074,4958,am,2,vakbondbestuurder,caoonderhandel acties conflict fusiesreorganisaties begeleid,dienst,2-11.10,zeker duidelijk
1515740,2588,am,3,vakbondsbestuurderonderhandelaartrainer,individuel collectiev belangenbehart,vakbond verzelfstandigd overheidsbedrijfvenenergiewaterafvalmilieutelecombedrijv,2-11.10,zeker duidelijk
2568645,4218,am,3,vakkenvuller,vak vull,supermarkt,4-51.30,zeker duidelijk
2811475,4654,am,3,vakkenvuller,vak vull,supermarkt,4-51.30,zeker duidelijk
1572537,2709,am,1,vakkenvullersmedewerker,schapp vull,supermarkt,4-51.30,zeker duidelijk
2178200,3531,am,3,vakkracht groenonderhoud,onderhoud open groen,gemeent ensched,6-27.40,zeker duidelijk
2685000,4449,am,4,vakopleid volwassen,lass smed verspan theorie,centrum vakopleid volwassen,8-72.10,zeker duidelijk
2841143,4726,am,1,vaktherapeut beeldend,therapie gev groep individuen,ggz,1-92.30,zeker duidelijk
2650570,4374,am,2,,strat maker,ab oost,9-51.60,zeker duidelijk
1756071,2999,am,3,manusj graveerder,goeder a b brengengraveerder textielwals,textiefabriekl,9-29.50,zeker duidelijk
2631035,4335,am,4,waterklerk chef kapiteinskamer,uitklar schep rederijzak mak,internatiomueller rotterdam,9-71.20,zeker duidelijk
1524006,2602,am,2,varkenshouder,eig bedrijf,zelfstand,6-12.40,zeker duidelijk
2856881,4764,am,4,varkensverzorg,voer stal schoonspuit veg bigg opserver,varkensfok mestbedrijf,6-24.40,zeker duidelijk
1716211,2924,am,1,vasrentyddien,keuk 9schoonmak,ziekhuis,5-52.20,zeker duidelijk
2344356,3837,am,1,vastgoed manager mededirecteur,technisch beher vastgoed mak,familiebedrijf,4-41.30,zeker duidelijk
2373607,3894,am,2,veehouder,runn boerenbedrijf,boerenbedrijf,4-43.20,zeker duidelijk
2436428,4006,am,1,veehouder,melkenvoerenmangement,melkveevleesstier,6-12.40,zeker duidelijk
2886274,4833,am,3,veehouder,verzorg opfok vleesvee,eig bedrijf,6-12.40,zeker duidelijk
2285853,3728,am,3,veevoederhandel,administratie,veevoederhandel,3-93.10,zeker duidelijk
